"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","p_val_fdr"
"143","mmu-miR-153-3p",417.320549194555,0.648083982773537,0.223755079476394,2.89639897467405,0.00377472157606365,0.016418719023158,0.016418719023158
"144","mmu-miR-676-5p",643.59587948263,0.736404382454636,0.2549973110758,2.88789077558443,0.00387834521171362,0.0166367635978336,0.0166367635978336
"145","mmu-miR-8111",39.4905887965226,0.896356414048533,0.310341360054389,2.88829182771978,0.00387340323969599,0.0166367635978336,0.0166367635978336
"146","mmu-miR-16-2-3p",214.699624136791,0.366835602705021,0.127297839820346,2.88171113683259,0.00395522147152689,0.0167286705697163,0.0167286705697163
"147","mmu-miR-27b-5p",869.132740458781,0.403181051515803,0.140007689015975,2.8797064957611,0.00398045537671707,0.0167286705697163,0.0167286705697163
"148","mmu-miR-379-3p",223.029025533975,-1.21530862947897,0.421772604326837,-2.88143093461142,0.00395873982956816,0.0167286705697163,0.0167286705697163
"149","mmu-miR-222-3p",3558.98449254038,0.339398795961663,0.118539593398979,2.86316821434775,0.00419427826127644,0.0175090005269392,0.0175090005269392
"150","mmu-miR-181b-5p",51835.1734721906,0.459215511524668,0.161072155919948,2.85099251886152,0.00435829948814791,0.0180724152108533,0.0180724152108533
"151","mmu-miR-130b-5p",125.938096181454,-0.646057796550634,0.227054789190241,-2.84538282083681,0.00443580768064932,0.0181127895853494,0.0181127895853494
"152","mmu-miR-142a-3p",6607.40088835229,-0.68271886521573,0.239855550373703,-2.84637509597769,0.00442200730456559,0.0181127895853494,0.0181127895853494
"153","mmu-miR-674-3p",3056.99950772816,0.35254096564245,0.123960462139095,2.84397911688057,0.00445539679511005,0.0181127895853494,0.0181127895853494
"154","mmu-miR-101b-3p",12370.3625999052,0.328770908918432,0.11607009284296,2.83252042680151,0.00461826153568692,0.0186277078753947,0.0186277078753947
"155","mmu-miR-150-3p",42.5746926200136,0.659718352476445,0.233043217131422,2.83088416216124,0.00464195292714819,0.0186277078753947,0.0186277078753947
"156","mmu-miR-148b-3p",11926.4474713238,-0.305152074077645,0.108105592501736,-2.82272236815818,0.00476177872197003,0.0189502600421909,0.0189502600421909
"157","mmu-miR-495-3p",33.9203832707368,-1.44620136177345,0.512604954651912,-2.8212785472499,0.00478326499457231,0.0189502600421909,0.0189502600421909
"158","mmu-miR-337-3p",145.887297848262,-0.948322209939304,0.336492953942983,-2.81825280091895,0.0048285775942129,0.0189611549211246,0.0189611549211246
"159","mmu-miR-485-3p",64.0452089890738,-1.00664305725962,0.357341834226956,-2.81703109135628,0.00484698333192734,0.0189611549211246,0.0189611549211246
"160","mmu-miR-382-5p",120.513858793815,-1.12558588189498,0.400294310415166,-2.811895779202,0.00492504584444265,0.0191461157202708,0.0191461157202708
"161","mmu-miR-125a-3p",287.528903560721,-0.285843060300925,0.101773976270322,-2.80860658860078,0.00497564084124318,0.0192226621320078,0.0192226621320078
"162","mmu-miR-466d-3p",13.4569674407436,-0.832163187803954,0.296552501103728,-2.80612432775564,0.00501413417438351,0.019251799113991,0.019251799113991
"163","mmu-miR-30c-2-3p",2445.99981146962,0.82826832088342,0.295749455250905,2.80057429076494,0.00510117642561335,0.0194658388756534,0.0194658388756534
"164","mmu-let-7a-5p",227031.968838317,0.404545544913597,0.145137329684776,2.78732939204703,0.00531444295703638,0.0201559970687599,0.0201559970687599
"165","mmu-miR-758-3p",21.5638602092123,-1.84067284486754,0.662341957939153,-2.77903705601666,0.00545203052106592,0.0205525029339576,0.0205525029339576
"166","mmu-miR-362-5p",190.574762258231,-0.675070785747294,0.243119697014107,-2.77670132876203,0.00549136140766796,0.020576065033551,0.020576065033551
"167","mmu-miR-20b-5p",29.5155831530012,-0.819752956198205,0.295799619397936,-2.77131173416217,0.00558309476508805,0.0207945206220645,0.0207945206220645
"168","mmu-miR-135a-5p",228.653361862697,0.971567874264075,0.351353029844282,2.76521843199892,0.00568846904801159,0.0209362588630959,0.0209362588630959
"169","mmu-miR-148a-5p",2194.268165275,-0.846951771742591,0.306082706239288,-2.7670683592312,0.0056562893249162,0.0209362588630959,0.0209362588630959
"170","mmu-miR-26b-5p",98005.7231422489,0.422152652613016,0.152800283619573,2.76277401201722,0.00573124328108254,0.0209696077696079,0.0209696077696079
"171","mmu-let-7f-2-3p",858.168305251458,0.468430913801664,0.169673755245981,2.76077412869519,0.00576645418703462,0.0209750555809096,0.0209750555809096
"172","mmu-miR-329-3p",50.8561938867986,-1.52506722433739,0.552941221172875,-2.75810007635619,0.00581383959760484,0.0210244664518035,0.0210244664518035
"173","mmu-miR-195a-3p",779.774609452834,0.645783630144738,0.235721893510166,2.73959970594283,0.0061514053497809,0.0221166134541255,0.0221166134541255
"174","mmu-miR-7019-3p",46.0348853488328,0.70270760459156,0.257250785868306,2.73160527855996,0.00630266008679769,0.0225301987010814,0.0225301987010814
"175","mmu-miR-24-3p",65141.6069387255,0.389464566919492,0.143103111302526,2.72156603287365,0.00649734029568814,0.0230934037938173,0.0230934037938173
"176","mmu-miR-184-3p",198.409884247847,-1.09337133477669,0.402262375400643,-2.71805518397716,0.00656668849617663,0.0232072741171697,0.0232072741171697
"177","mmu-miR-377-5p",15.6420866886438,-1.31210986061993,0.483867696889702,-2.71171204247392,0.00669367137192404,0.0235223931826935,0.0235223931826935
